"","TCGA.A2.A0D0.01A","TCGA.A7.A0CE.01A","TCGA.A8.A07O.01A","TCGA.A8.A08H.01A","TCGA.AN.A0AL.01A","TCGA.AN.A0AR.01A","TCGA.AN.A0FJ.01A","TCGA.A2.A04P.01A","TCGA.A2.A04Q.01A","TCGA.A2.A04T.01A","TCGA.A2.A0CM.01A","TCGA.A2.A0D2.01A","TCGA.A8.A07C.01A","TCGA.A8.A07R.01A","TCGA.A8.A07U.01A","TCGA.A8.A08R.01A","TCGA.AN.A04D.01A","TCGA.AN.A0AT.01A","TCGA.AN.A0FL.01A","TCGA.AN.A0FX.01A","TCGA.AN.A0G0.01A","TCGA.AO.A0J4.01A","TCGA.AO.A0J6.01A","TCGA.AQ.A04J.01A","TCGA.B6.A0I2.01A","TCGA.B6.A0I6.01A","TCGA.B6.A0IJ.01A","TCGA.B6.A0IQ.01A","TCGA.BH.A0E6.01A","TCGA.BH.A0HL.01A","TCGA.A2.A04U.01A","TCGA.A7.A0DA.01A","TCGA.AO.A12F.01A","TCGA.AR.A0TS.01A","TCGA.AR.A0U1.01A","TCGA.BH.A0AV.01A","TCGA.BH.A0BG.01A","TCGA.BH.A0BL.01A","TCGA.BH.A0BL.11A","TCGA.BH.A0BW.01A","TCGA.BH.A0BW.11A","TCGA.BH.A0DL.01A","TCGA.BH.A0DL.11A","TCGA.C8.A12K.01A","TCGA.C8.A12V.01A","TCGA.C8.A131.01A","TCGA.C8.A134.01A","TCGA.D8.A142.01A","TCGA.D8.A143.01A","TCGA.D8.A147.01A","TCGA.E2.A14R.01A","TCGA.E2.A14X.01A","TCGA.E2.A159.01A","TCGA.AR.A1AH.01A","TCGA.BH.A18G.01A","TCGA.BH.A18K.01A","TCGA.BH.A18K.11A","TCGA.BH.A18Q.01A","TCGA.BH.A18Q.11A","TCGA.BH.A18V.01A","TCGA.BH.A18V.11A","TCGA.E2.A14Y.01A","TCGA.E2.A14Y.11A","TCGA.E2.A150.01A","TCGA.E2.A158.01A","TCGA.E2.A158.11A","TCGA.BH.A0B3.01A","TCGA.BH.A0B9.01A","TCGA.AO.A0JL.01A","TCGA.BH.A0E0.01A","TCGA.B6.A0RE.01A","TCGA.A2.A0SX.01A","TCGA.A2.A0ST.01A","TCGA.A2.A0T2.01A","TCGA.B6.A0RU.01A","TCGA.B6.A0RT.01A","TCGA.A1.A0SK.01A","TCGA.BH.A0HN.01A","TCGA.AR.A0TP.01A","TCGA.BH.A0RX.01A","TCGA.A1.A0SO.01A","TCGA.A2.A0T0.01A","TCGA.AO.A124.01A","TCGA.AO.A128.01A","TCGA.AO.A129.01A","TCGA.A7.A0CE.11A","TCGA.BH.A0B3.11B","TCGA.BH.A0E0.11A","TCGA.AR.A0U4.01A","TCGA.A2.A0YJ.01A","TCGA.B6.A0X1.01A","TCGA.A2.A0YM.01A","TCGA.BH.A0WA.01A","TCGA.AR.A0U0.01A","TCGA.A2.A0YE.01A","TCGA.AN.A0XU.01A","TCGA.AR.A0TU.01A","TCGA.B6.A0WX.01A","TCGA.E2.A1B5.11A","TCGA.AR.A1AQ.01A","TCGA.A7.A13E.01A","TCGA.A7.A13E.11A","TCGA.AR.A1AJ.01A","TCGA.E2.A1B5.01A","TCGA.A7.A13D.01A","TCGA.E2.A1AZ.01A","TCGA.AR.A1AI.01A","TCGA.AR.A1AY.01A","TCGA.BH.A1F0.11B","TCGA.AR.A1AR.01A","TCGA.E2.A14N.01A","TCGA.BH.A1F0.01A"
"cg16379513",0.823531508,0.718454583,0.599591112,0.911701777,0.459565424,0.953026983,0.349112849,0.679351922,0.935170009,0.570043925,0.92526714,0.719420218,0.547482065,0.519996915,0.829071198,0.894919209,0.750956752,0.928158865,0.219774136,0.903430981,0.46795302,0.60071048,0.897329221,0.815519338,0.673612387,0.778179938,0.865847079,0.625090326,0.903793472,0.895725309,0.557913158,0.527303754,0.967921036,0.903369434,0.834828354,0.542454135,0.685574165,0.638072561,0.925952552,0.550192794,0.911010558,0.551068736,0.93435048,0.562884995,0.940618805,0.928950805,0.943218807,0.941356245,0.969907121,0.545690343,0.281743384,0.571246061,0.629495122,0.904657293,0.941055257,0.873522976,0.883821671,0.714176363,0.909883721,0.462555304,0.906314508,0.887638353,0.874731439,0.636328255,0.181247255,0.707966789,0.663292839127038,0.686968851306468,0.944343137237322,0.518917177350077,0.643977835638742,0.54731133195598,0.852543116050287,0.409426050385851,0.790402193133457,0.934817866975584,0.106692288814692,0.947341293578443,0.340377540757215,0.906573056372213,0.610859617247725,0.606830508489079,0.474962459296673,0.933561099649565,0.6747610272726,0.927645975706726,0.929883642465689,0.946803135888055,0.567574282869899,0.585002500449431,0.535382806819464,0.710037766873193,0.517283118939327,0.675341376414061,0.699878938303846,0.515514430993704,0.844506059005528,0.874726357895958,0.817408571215828,0.619923209366455,0.415400987229516,0.838687063044396,0.749153937448276,0.931721656536437,0.594543334542328,0.58328843389641,0.629660057020641,0.536056722060326,0.870833633434467,0.523611459427157,0.679408375186875,0.77224888833132
"cg16541031",0.437848663,0.037378607,0.286976347,0.06683852,0.057460097,0.375588675,0.046661608,0.067928961,0.17050668,0.071530513,0.033085569,0.297538514,0.603841717,0.173998472,0.050257978,0.042644461,0.063190152,0.667119901,0.016937435,0.488434447,0.044673881,0.03640885,0.065028119,0.349415393,0.071703376,0.603137979,0.412366384,0.378664249,0.054537355,0.06445592,0.050865608,0.028420562,0.646984925,0.272551671,0.244410487,0.032272937,0.026424009,0.142193309,0.032957712,0.038830677,0.031912997,0.038537652,0.039222657,0.07785438,0.106341036,0.037465866,0.141441441,0.326058632,0.410428932,0.026844844,0.295619658,0.026034283,0.040605296,0.464262247,0.034884579,0.042932758,0.048959105,0.057954906,0.058790093,0.060478452,0.030209084,0.034051425,0.040917134,0.438103411,0.043724696,0.041298621,0.510487726980193,0.0522808498992083,0.47423477252419,0.425734493601032,0.29601580434533,0.0358634322006981,0.0322411120934213,0.419407297931207,0.380795462662042,0.0316024506511869,0.696925885404413,0.0436372385312724,0.0519924582025427,0.0560224014761706,0.707373268453277,0.667951779468211,0.0838815947752572,0.0363376304419972,0.630302847121116,0.0398442614388726,0.0563884825417452,0.0777379423908699,0.0335060356657546,0.676780832629801,0.0768523694265467,0.483001055179757,0.0256999789158325,0.287719098204856,0.0659000426999788,0.045188541751337,0.0657053912259363,0.0921999694089567,0.0241242154871516,0.0424692291630522,0.0262220090767559,0.0329537299189425,0.0493468200609283,0.0362111868430505,0.0256284039930834,0.446070391212371,0.0305195589761808,0.665929046916418,0.0483909356159212,0.0284071706032488,0.341944306942213,0.293528572356153
"cg16615211",0.177278214,0.281685112,0.219197342,0.41509434,0.174616172,0.198004118,0.268555759,0.215055468,0.417217008,0.348881901,0.233208319,0.343191377,0.2161971,0.147804745,0.390124437,0.197805003,0.238325785,0.471357544,0.154679199,0.36647078,0.210205636,0.271394037,0.314610287,0.375787665,0.316776007,0.258158419,0.446461825,0.286075949,0.238459319,0.275468508,0.195274496,0.146652497,0.183758459,0.323068894,0.278353659,0.144909814,0.247607158,0.325330871,0.472306143,0.242390079,0.428857715,0.202784048,0.389956332,0.401248768,0.478693182,0.311613645,0.54195459,0.3171875,0.228986646,0.215854823,0.168700042,0.225299711,0.289059174,0.654332337,0.283433735,0.258239768,0.639837746,0.228211009,0.552440466,0.172075606,0.520875764,0.28089617,0.411764706,0.247036051,0.17043867,0.218770227,0.202860770513542,0.389138597278762,0.0919351918735252,0.325533170890762,0.140011532826977,0.253032195786323,0.385994591484475,0.135333926545603,0.369478369071286,0.568976642642078,0.699431271053162,0.949999462485309,0.146809832634055,0.371780703660803,0.26041209695793,0.137190840666652,0.150839720385867,0.390335714573396,0.327501028465509,0.667090153476468,0.563461597015437,0.595120316897171,0.167720678914699,0.152425193036299,0.125522623324977,0.152849709242433,0.17668220135172,0.194491459701469,0.229223532744702,0.114572715244224,0.157396737335804,0.21392218123987,0.398304107096302,0.284362399666001,0.0769918485112512,0.334804498636269,0.312460405583254,0.407748640058422,0.0619075685621783,0.319198368753148,0.285821039844391,0.0709473972304832,0.224925739408541,0.122856044009785,0.260304035784192,0.224180172573229
"cg16632715",0.108086357,0.129021434,0.155174976,0.261868254,0.083415513,0.07583584,0.491561068,0.168751559,0.29542908,0.160660568,0.223567346,0.278950865,0.188079818,0.152162669,0.332551182,0.246287379,0.078117629,0.173977329,0.256620384,0.579625006,0.330509205,0.176187841,0.349915663,0.204273001,0.274819658,0.115789131,0.181600174,0.322843967,0.312955337,0.807961729,0.063767671,0.055388181,0.024751969,0.171252408,0.152881272,0.057978196,0.114343267,0.121138463,0.074970953,0.097850227,0.225844232,0.108553097,0.097750371,0.148477707,0.274057739,0.110914264,0.12553802,0.165574718,0.1130601,0.084036358,0.097343263,0.21986763,0.161327801,0.080323996,0.068753967,0.394643355,0.104616965,0.080502835,0.138564849,0.082804134,0.100266778,0.066552052,0.08668008,0.101308315,0.488676849,0.129323788,0.287363713417368,0.24709166532689,0.0800175230864648,0.152883186527692,0.158966705153793,0.246760698839052,0.367025956196364,0.103141403478098,0.110696255371564,0.304205584273496,0.054792973799288,0.73492197597219,0.058241381240353,0.373566502975081,0.0977357309109607,0.144593164735595,0.101279411055967,0.321360589340496,0.249620131180193,0.307938372672723,0.261444150809196,0.218319632449022,0.361577590447337,0.127653967335681,0.144871811256964,0.150163756083601,0.140708266679149,0.255805003054764,0.542165527941226,0.155113152956619,0.191882815385341,0.175257413446581,0.144334817345591,0.276365344571706,0.0789000672384317,0.178864143197854,0.327941438243633,0.359072978290985,0.0648613396568864,0.191752183151742,0.324529100395291,0.116447382423785,0.241890651052641,0.156076437782347,0.191667021544646,0.309304853662646
"cg16761581",0.057192265,0.081384892,0.065846368,0.321598665,0.058275058,0.062668533,0.067412864,0.064459204,0.509122744,0.08122768,0.43787654,0.096408816,0.072191924,0.072389266,0.091475357,0.69623137,0.796336207,0.076859559,0.048504413,0.199549745,0.102160471,0.082087457,0.438288809,0.07889006,0.090391459,0.064227301,0.113410011,0.099050367,0.158152076,0.824239013,0.040935673,0.044711275,0.072249122,0.364826119,0.064197153,0.032361957,0.064055969,0.052460044,0.131924615,0.088010871,0.134702872,0.628345128,0.105025147,0.101485788,0.156139226,0.604251221,0.048402222,0.431083433,0.61866368,0.06850992,0.039625286,0.058677393,0.195562148,0.034420465,0.046189906,0.466587457,0.043529412,0.121091563,0.225179426,0.052874727,0.057296845,0.647169693,0.087293311,0.053929122,0.026811953,0.03734721,0.0354416843734532,0.0439945387237071,0.501301524787713,0.0246078359124768,0.025425472480801,0.0278161330055874,0.0638086998927107,0.0350068364200278,0.0950774150657777,0.0785878865390758,0.0163041878533325,0.706478616079433,0.0527525746118594,0.0644393943324977,0.766483610327235,0.33112289796504,0.0166047101973499,0.0376614176021925,0.0476462059974589,0.196452825700565,0.222034535689965,0.12942690654198,0.0325876142542868,0.246581286967924,0.0275989570484952,0.0247094295825243,0.032858239666309,0.416725394737979,0.0236003739248158,0.397941900818371,0.0511726424951234,0.0318707450391852,0.0600938117758292,0.0952578924433737,0.574229158160386,0.0648942938678254,0.0417375962562867,0.397079854610592,0.0230918306854029,0.0350852167441408,0.0525209808487644,0.0216334207515996,0.144871288438674,0.0262143601125898,0.0703337402865447,0.0461443376075991
"cg16984944",0.092434916,0.070437857,0.092980076,0.129815875,0.060924971,0.087087952,0.068473706,0.078697958,0.113819851,0.10721521,0.1292843,0.114521389,0.062554469,0.047408136,0.114673599,0.087177748,0.075536087,0.073083105,0.028257011,0.071660939,0.080586755,0.063279608,0.073506326,0.098160508,0.101423729,0.102814717,0.113396187,0.094401414,0.098263864,0.130878285,0.057546145,0.051853772,0.039962969,0.148514851,0.11859165,0.052077323,0.073665748,0.118321763,0.060934637,0.083134391,0.124602333,0.140112668,0.056575384,0.117352493,0.120766773,0.056539606,0.084172662,0.066243655,0.338096839,0.063648792,0.052301503,0.074156588,0.073225046,0.094374282,0.215612245,0.078295342,0.077527759,0.084431978,0.078584609,0.08607923,0.056703911,0.087385092,0.058075376,0.093378913,0.048730734,0.053695895,0.15391512236871,0.202116181478846,0.0546069602544252,0.0959926277919949,0.0877267931891271,0.173107659259359,0.243055893133741,0.105943691878797,0.149360869426835,0.368041878069567,0.0628795223197788,0.591876822256659,0.0822078324282357,0.240846621000981,0.0648763047975602,0.107860748995349,0.0826880814105779,0.229806342919565,0.137171269905388,0.177238628586455,0.144902725346314,0.174136594782078,0.139054921602572,0.0557066050643751,0.114174691197049,0.0824806212507889,0.0944895585793894,0.144384795303651,0.135186214396447,0.152731657824877,0.144677581831755,0.332066329831121,0.0995469660774338,0.172846289040403,0.0638386577252316,0.156407120875494,0.215721816798156,0.443659988625723,0.0649101962047574,0.144593064264703,0.175203024081474,0.0615850728930553,0.173642583622773,0.11677539040057,0.172602529968779,0.213989280964986
"cg17020834",0.051054812,0.501928448,0.06921547,0.085927486,0.057615076,0.046269497,0.043472104,0.049090069,0.070478607,0.081409597,0.449170757,0.085640585,0.320041902,0.084924736,0.08507371,0.094494948,0.06903164,0.113991935,0.630766458,0.394283995,0.257371404,0.051309101,0.086507803,0.077357221,0.068147483,0.079570688,0.083329559,0.064097262,0.066025152,0.732723198,0.030299472,0.298163742,0.017902813,0.079881847,0.065812833,0.313785601,0.061079403,0.060699516,0.028745994,0.022762476,0.029453015,0.32245441,0.033906092,0.071741288,0.043463725,0.030578039,0.043967075,0.03601108,0.024481617,0.032065361,0.024917645,0.049168792,0.286036671,0.044685642,0.318512185,0.070738774,0.065598368,0.042797362,0.043866333,0.047232795,0.041698767,0.592538046,0.036708111,0.057842418,0.041697058,0.037502597,0.105069425898483,0.0656796281786886,0.026605693477157,0.0487561076435585,0.300949325094729,0.219770349298357,0.108941078205027,0.0466667724236992,0.0428421035202919,0.23653310325165,0.894955894450479,0.0369301408783504,0.0471608964376408,0.100735645280509,0.812298409175254,0.0381595752152848,0.0612451897005866,0.0756907017247026,0.314401127795128,0.0783810566768056,0.0871125428658215,0.0726862420532576,0.0492280274105216,0.0405519030319608,0.0465605222826707,0.65478247560365,0.0529130882530692,0.0726904742335858,0.0434269971458741,0.0428342824542739,0.118400672612103,0.14498228108624,0.043891788156183,0.458399926254343,0.500859374150649,0.0538981663151596,0.074449205679629,0.291267058922282,0.0344532440015406,0.0513863294806879,0.0751604453248048,0.0697222553522261,0.0523452269933862,0.0727170565132068,0.0624400616348494,0.0776755640089485
"cg17095936",0.893682,0.920331254,0.865641341,0.67256905,0.894483668,0.721790581,0.764197158,0.894140784,0.902514958,0.915530481,0.913517398,0.874390594,0.906990521,0.902105159,0.897995179,0.897510908,0.897639789,0.915315962,0.937007874,0.887921996,0.918459097,0.938928341,0.903612473,0.910975414,0.909682481,0.874889508,0.891134544,0.905085111,0.846982186,0.282395273,0.901582591,0.903574234,0.911920894,0.862515847,0.831327403,0.924634146,0.923496275,0.889427861,0.465476949,0.905689278,0.818631492,0.899532333,0.713687459,0.911785714,0.910830894,0.928795343,0.246575342,0.877677376,0.910407415,0.89732873,0.921624949,0.904445368,0.904533422,0.87039154,0.940777459,0.122761768,0.629320464,0.917544054,0.64714538,0.901676727,0.664669784,0.857185317,0.703997732,0.888936474,0.951229183,0.923415493,0.954901972373972,0.959742849552148,0.922951162392335,0.909920219568135,0.946745504293553,0.917794411714668,0.93375624468174,0.939570846420733,0.922661455851432,0.95858622241934,0.930089485215517,0.244103892397239,0.95628828601295,0.953672052975537,0.945700296692783,0.946581600129876,0.941083043384903,0.958346295165092,0.965087253903342,0.878707090090447,0.830041697696013,0.871127074912521,0.952871967976854,0.959074953561941,0.927225031167164,0.949908044644695,0.950369274303621,0.950044503416075,0.955421598697829,0.945176647433143,0.929681055424854,0.959407840441407,0.886282897871139,0.945066765231351,0.958986041452143,0.899844720704304,0.942159633606233,0.842220669871988,0.961170809207246,0.931994759410085,0.910916593433573,0.905414132832982,0.915712724733995,0.873935900731765,0.940043196806106,0.937699069932332
"cg17108819",0.037545877,0.040384854,0.05242656,0.262288414,0.033668561,0.03730098,0.037423907,0.041405371,0.494890655,0.101465727,0.705040629,0.05650651,0.049061361,0.034118667,0.051710996,0.101733758,0.032339202,0.048198884,0.014430156,0.10564321,0.033740712,0.027150106,0.598224895,0.049464026,0.046367764,0.048375307,0.059403862,0.056466302,0.481148741,0.739539579,0.031901261,0.029390587,0.023047793,0.074975657,0.048747083,0.02654776,0.033691225,0.062503019,0.075872534,0.033862998,0.103104862,0.038791733,0.04707638,0.05200171,0.024174802,0.364677561,0.064397671,0.064335302,0.5031036,0.036995007,0.037698413,0.245223633,0.055509965,0.046196317,0.501585678,0.070542153,0.046605157,0.044848733,0.034585364,0.047869987,0.042691432,0.147989301,0.02430052,0.056248651,0.060961449,0.032114717,0.044340819739795,0.0496191658860548,0.404399121899203,0.0472890679233225,0.0394666153921031,0.0517892386206862,0.0585630491305818,0.053938557232079,0.310124158364613,0.050803119130329,0.0422351797297663,0.085518157179599,0.0501404027641246,0.104961570323233,0.201904998494149,0.0791663468349137,0.0474299050476638,0.0729124790155985,0.0596429325711556,0.0695391760292854,0.0965199751880407,0.0650196177209637,0.0450487597256134,0.0583046538797324,0.0950401378204667,0.0361075869349866,0.0397789125210876,0.136025334539871,0.0500918339456289,0.0369881973776949,0.618396463867531,0.0635146013872298,0.0469949635761479,0.0418292847806121,0.0388376111474713,0.0460762128917459,0.0497692982783174,0.194469202038104,0.0510449528778965,0.0362296238087771,0.0548061811878844,0.0348569590286139,0.0462529896646855,0.0378493557502024,0.0481757556398269,0.0663838278846715
"cg17142183",0.411755102,0.677119628,0.280196776,0.450852558,0.29135539,0.270693512,0.180069788,0.339943343,0.388140536,0.469495483,0.353960772,0.494199774,0.264243449,0.243676486,0.435539782,0.786768323,0.622609721,0.523686547,0.156462585,0.581023149,0.295861792,0.56883584,0.529105428,0.376883239,0.359226653,0.327070595,0.272532815,0.317004239,0.648511534,0.882885229,0.433490122,0.775372393,0.387748944,0.748183254,0.573877271,0.896786885,0.721298949,0.725766363,0.752456715,0.509682417,0.700900901,0.547539616,0.758987449,0.641395757,0.730036226,0.734003815,0.512004175,0.714498616,0.852224824,0.455017993,0.902755962,0.62761194,0.804122204,0.811995664,0.880774818,0.830913069,0.794673993,0.580096786,0.754521059,0.388023952,0.753966429,0.329019981,0.693761248,0.459258309,0.350963308,0.839903942,0.659637857289641,0.598235443273706,0.88814113407628,0.52356105049245,0.466064828279373,0.424162981503285,0.626856975552646,0.61294082319674,0.774346581027824,0.70422677710251,0.937796284101765,0.829214275509752,0.951520574962813,0.63858928462337,0.95564300194259,0.421493442453909,0.263935005593482,0.713148602200613,0.553451571520358,0.76897244763801,0.902571058845689,0.811232097205831,0.513140408845631,0.412926117982083,0.535860358950424,0.60861068186288,0.673738009070264,0.7043371339899,0.307682502244341,0.408289953635228,0.590006184295736,0.71000489803033,0.65889966293737,0.446785158012146,0.354880560520377,0.731021434920136,0.555855135673139,0.661684575087212,0.720303928430152,0.47625642592345,0.394352268401327,0.395480360943229,0.779593925008829,0.389782718180036,0.664892656329646,0.595189895862616
"cg17199658",0.188691278,0.197108729,0.25535559,0.397186379,0.245888021,0.155545687,0.245531902,0.32193414,0.385212578,0.225145939,0.29729061,0.370377405,0.203395422,0.166932333,0.375669261,0.227956666,0.133792269,0.234617521,0.121274566,0.273518799,0.232240652,0.276709402,0.455793813,0.351480164,0.331244477,0.249182984,0.322667763,0.287337024,0.324192954,0.854005127,0.083926489,0.295479807,0.055662524,0.306136373,0.235804759,0.207889723,0.194948698,0.216432777,0.233183857,0.324759991,0.349311873,0.174466701,0.300665819,0.209115388,0.347421671,0.116040956,0.38929156,0.202801893,0.144798188,0.158029118,0.092638066,0.138739514,0.244199111,0.090734441,0.241412443,0.359620253,0.334475797,0.11169859,0.361638444,0.130816901,0.261087558,0.099619772,0.278593857,0.216763006,0.074698351,0.349862987,0.279313995540626,0.303743540420495,0.168295315567965,0.211091981371298,0.225179801875612,0.239303984406826,0.403210954479122,0.240344366636451,0.229764465344893,0.387038909658013,0.047338133066346,0.203906577370025,0.412657084200241,0.34756365823926,0.0810909038657222,0.272360905320113,0.12644664737458,0.493770401372856,0.286583223371102,0.370896787454513,0.416147410380522,0.43135789703854,0.200472983362591,0.11701515128486,0.261178661126911,0.174044014349044,0.213563092700284,0.337504548470149,0.20424389516508,0.203293973016276,0.355933091510576,0.325426980541524,0.306780805775456,0.227130413912536,0.0881996970363333,0.379282198732053,0.354504197054227,0.539067516571406,0.191125397317968,0.234672957696235,0.300321791301449,0.12478364685642,0.419579432994794,0.248361998994681,0.283551792217206,0.334678206529811
"cg17204557",0.8638511,0.809487322,0.655109293,0.721642582,0.621059333,0.54281768,0.344790198,0.657127149,0.804694759,0.827360462,0.837323432,0.628380696,0.713968516,0.506445863,0.773142972,0.784784925,0.853701804,0.734641499,0.765720047,0.816696516,0.471772504,0.695115539,0.810113813,0.779589331,0.747118429,0.782987517,0.821369797,0.444903476,0.644771758,0.338218037,0.425864766,0.859265537,0.671444986,0.837462179,0.811687222,0.893116807,0.830373269,0.553985225,0.642884626,0.788779681,0.789811341,0.796452043,0.668489194,0.825714561,0.852576647,0.532116388,0.832453547,0.461802022,0.589399876,0.6872961,0.863553558,0.806315653,0.632995896,0.321021035,0.89828726,0.409748365,0.670791796,0.822222222,0.667962053,0.708236876,0.658370539,0.482532025,0.723237776,0.821131484,0.409352863,0.672095768,0.897434947682996,0.796357454057437,0.914457593409257,0.826388999803759,0.873386167018949,0.505712370586773,0.87307109258383,0.917591475074306,0.855604720509924,0.933498004022017,0.264944750582868,0.863762606684086,0.966619360128196,0.845062565720822,0.529195733936625,0.752269544115359,0.843209192088593,0.92816796801333,0.799145847975415,0.786527680000886,0.772703674921468,0.747592986645825,0.892295877226379,0.913821413471164,0.926475272108538,0.805734909348497,0.895421958512084,0.898428254052675,0.459506549376603,0.933436989171506,0.961089575173915,0.90073940816747,0.750148275752557,0.744424640843855,0.956201244217085,0.7300668943544,0.915506609456059,0.785681873876159,0.932740272648007,0.663693792785141,0.714643163954868,0.906919414317858,0.751641696788809,0.800303727188747,0.83620208834681,0.886625863971394
"cg17347389",0.099419556,0.0595356,0.124500998,0.101571199,0.068685203,0.056257271,0.104127929,0.086346596,0.100997187,0.208197056,0.096096579,0.11703806,0.09716837,0.046610169,0.079422757,0.089133321,0.098186307,0.056862398,0.030958051,0.124962956,0.064816806,0.043214817,0.122558407,0.081783578,0.086192893,0.128894,0.212717716,0.082844426,0.094102886,0.088401254,0.063353359,0.206365503,0.070970922,0.16851595,0.077487765,0.054585153,0.084874864,0.12741752,0.085087326,0.07830552,0.088493151,0.073450855,0.04770849,0.164005806,0.075791493,0.057157438,0.142166344,0.14676525,0.079873468,0.072573044,0.078802206,0.051829268,0.15649943,0.106245976,0.179803922,0.156341321,0.08733223,0.080006882,0.087793348,0.128585559,0.095279342,0.218002081,0.051701991,0.126842433,0.050397112,0.041967003,0.258859420108114,0.157346578474964,0.116092648596597,0.163069956894103,0.160154430259799,0.10551270316919,0.140662010162871,0.346161212412246,0.134742889847464,0.348801265895675,0.0325343994111915,0.073382320687714,0.0693817189994035,0.0995401247247728,0.0467723515269509,0.0837207316579774,0.0484608498931949,0.122720708786802,0.0975087384588161,0.0729862807530443,0.0725003487534551,0.072136172931644,0.0559594680270263,0.0495252086578666,0.0943498692545528,0.0542316990272454,0.0768705120635554,0.418328156164663,0.0967935311834167,0.173644905095435,0.142580528081902,0.0672922536062986,0.0460429691714708,0.0784675335819275,0.043001687600323,0.0629559953030439,0.100722084201614,0.16575654915193,0.0493153356857852,0.0941628269067277,0.0676280335613894,0.0457691480052616,0.0560536857140645,0.226174309550471,0.0802718320981886,0.0895524545519919
